player_id,name,name_last,name_i,team,end_year,window,seasons,total_poss,off_poss,def_poss,ORAPM,DRAPM,RAPM,core_alpha,off_ts_rapm,def_ts_rapm,off_tov_rapm,def_tov_rapm,off_reb_rapm,def_reb_rapm,off_ts_pts,def_ts_pts,off_tov_pts,def_tov_pts,off_reb_pts,def_reb_pts,stage2_r2
1631062,Khayla Pointer,Pointer,K. Pointer,IND,2023,4Y,2020–2023,142.3,70.2,72.1,-0.17,0.63,0.46,1500.0,0.0002,0.0012,-0.1915,-0.0323,0.3574,-0.1224,0.04,0.06,-0.25,-0.06,0.25,0.23,0.9391
203828,Stefanie Dolson,Dolson,S. Dolson,NYL,2023,4Y,2020–2023,4121.2,2057.3,2063.9,-0.61,1.03,0.42,1500.0,0.0056,0.0066,-0.3096,-0.8303,-1.7121,-0.7831,1.1,0.33,-0.41,-1.67,-1.18,1.48,0.9391
204355,Blake Dietrick,Dietrick,B. Dietrick,ATL,2023,4Y,2020–2023,851.4,423.4,428.0,-0.18,0.59,0.4,1500.0,-0.0027,0.0023,0.0193,-0.0971,0.2913,-0.0722,-0.53,0.11,0.03,-0.2,0.2,0.14,0.9391
1641652,Maddy Siegrist,Siegrist,M. Siegrist,DAL,2023,4Y,2020–2023,1244.3,644.6,599.7,-0.75,1.12,0.37,1500.0,-0.0023,-0.0018,0.0875,0.0141,2.2768,0.3632,-0.45,-0.09,0.12,0.03,1.57,-0.69,0.9391
1630113,Ruthy Hebard,Hebard,R. Hebard,CHI,2023,4Y,2020–2023,2623.2,1311.8,1311.4,0.03,0.33,0.36,1500.0,0.0038,-0.0026,0.3316,0.8034,-0.3332,0.8788,0.74,-0.13,0.44,1.62,-0.23,-1.66,0.9391
1641671,Abby Meyers,Meyers,A. Meyers,WAS,2023,4Y,2020–2023,138.3,71.5,66.8,0.49,-0.16,0.33,1500.0,0.0014,-0.0001,0.148,0.0688,0.1491,0.2944,0.27,-0.0,0.2,0.14,0.1,-0.56,0.9391
1641659,Taylor Mikesell,Mikesell,T. Mikesell,ATL,2023,4Y,2020–2023,99.2,48.7,50.5,0.16,0.16,0.32,1500.0,0.0023,0.0011,-0.1338,-0.0483,-0.4367,0.1181,0.45,0.05,-0.18,-0.1,-0.3,-0.22,0.9391
1627672,Aerial Powers,Powers,A. Powers,MIN,2023,4Y,2020–2023,3744.8,1873.9,1870.9,1.16,-0.85,0.31,1500.0,0.0053,-0.0043,-0.0041,-0.3678,-0.3963,-0.3095,1.04,-0.21,-0.01,-0.74,-0.27,0.58,0.9391
203043,Jacki Gemelos,Gemelos,J. Gemelos,WAS,2023,4Y,2020–2023,266.0,133.2,132.9,0.29,0.0,0.29,1500.0,0.0009,-0.0005,-0.0009,0.073,0.2687,0.1071,0.18,-0.02,-0.0,0.15,0.19,-0.2,0.9391
203437,Tierra Ruffin-Pratt,Ruffin-Pratt,T. Ruffin-Pratt,LAS,2023,4Y,2020–2023,307.7,154.5,153.2,0.45,-0.17,0.28,1500.0,0.0016,-0.0009,0.2916,0.0457,-0.4226,0.0549,0.31,-0.04,0.39,0.09,-0.29,-0.1,0.9391
201507,Leilani Mitchell,Mitchell,L. Mitchell,WAS,2023,4Y,2020–2023,2076.8,1037.3,1039.5,0.87,-0.6,0.27,1500.0,0.0012,-0.0021,0.3156,-0.0786,-0.2253,0.1623,0.23,-0.1,0.42,-0.16,-0.16,-0.31,0.9391
203855,Stephanie Talbot,Talbot,S. Talbot,SEA,2023,4Y,2020–2023,2312.2,1154.6,1157.6,-0.62,0.86,0.24,1500.0,-0.0015,0.0047,-0.0098,0.0466,0.212,-0.0965,-0.29,0.23,-0.01,0.09,0.15,0.18,0.9391
201913,Kia Vaughn,Vaughn,K. Vaughn,PHO,2023,4Y,2020–2023,2390.7,1195.8,1194.8,0.31,-0.08,0.22,1500.0,0.0039,0.0001,-0.2021,-0.3944,0.1605,-0.3097,0.76,0.0,-0.27,-0.79,0.11,0.59,0.9391
1628286,Erica McCall,McCall,E. McCall,WAS,2023,4Y,2020–2023,865.4,433.8,431.6,0.34,-0.12,0.22,1500.0,0.0006,-0.0004,-0.2887,0.0997,1.1409,0.2124,0.12,-0.02,-0.38,0.2,0.79,-0.4,0.9391
1628273,Kaela Davis,Davis,K. Davis,PHO,2023,4Y,2020–2023,144.5,72.0,72.5,0.57,-0.38,0.19,1500.0,0.0051,-0.0003,-0.1284,-0.1138,-0.3604,0.1032,1.0,-0.01,-0.17,-0.23,-0.25,-0.2,0.9391
1628283,Alexis Jones,Jones,A. Jones,ATL,2023,4Y,2020–2023,71.9,34.9,37.1,0.1,0.09,0.18,1500.0,0.0004,-0.0003,-0.0393,0.0736,-0.0045,0.1016,0.08,-0.01,-0.05,0.15,-0.0,-0.19,0.9391
1630452,Rennia Davis,Davis,R. Davis,IND,2023,4Y,2020–2023,111.6,54.2,57.4,0.56,-0.38,0.18,1500.0,0.0021,-0.0005,-0.0878,-0.0827,0.2487,0.1383,0.41,-0.02,-0.12,-0.17,0.17,-0.26,0.9391
1631081,Katie Benzan,Benzan,K. Benzan,WAS,2023,4Y,2020–2023,60.5,29.6,30.8,-0.03,0.17,0.14,1500.0,-0.0002,0.0002,-0.0372,0.0445,0.2034,0.0734,-0.04,0.01,-0.05,0.09,0.14,-0.14,0.9391
203411,Sugar Rodgers,Rodgers,S. Rodgers,LVA,2023,4Y,2020–2023,340.6,170.1,170.5,-0.5,0.58,0.08,1500.0,-0.0003,0.0013,0.0345,0.0635,-0.2804,-0.1075,-0.06,0.06,0.05,0.13,-0.19,0.2,0.9391
1630440,Chelsea Dungee,Dungee,C. Dungee,DAL,2023,4Y,2020–2023,110.6,55.4,55.3,-0.56,0.62,0.06,1500.0,-0.0026,0.0013,-0.0395,0.0527,0.0778,-0.0718,-0.51,0.06,-0.05,0.11,0.05,0.14,0.9391
1641690,Kadi Sissoko,Sissoko,K. Sissoko,PHO,2023,4Y,2020–2023,1262.1,620.5,641.5,-0.7,0.76,0.06,1500.0,-0.0041,0.0004,0.2207,0.015,0.0043,0.3445,-0.8,0.02,0.29,0.03,0.0,-0.65,0.9391
1641675,Dulcy Fankam Mendjiadeu,Mendjiadeu,D. Mendjiadeu,SEA,2023,4Y,2020–2023,1598.4,798.0,800.4,0.83,-0.77,0.05,1500.0,-0.0047,-0.0018,-0.4003,-0.2027,2.8373,-0.3021,-0.92,-0.09,-0.53,-0.41,1.96,0.57,0.9391
203017,Glory Johnson,Johnson,G. Johnson,ATL,2023,4Y,2020–2023,362.8,180.7,182.1,0.06,-0.02,0.04,1500.0,-0.0001,0.0002,-0.1201,0.0991,0.5401,0.208,-0.02,0.01,-0.16,0.2,0.37,-0.39,0.9391
1629482,Sophie Cunningham,Cunningham,S. Cunningham,PHO,2023,4Y,2020–2023,6382.9,3185.1,3197.7,0.49,-0.45,0.04,1500.0,0.0019,-0.0004,0.0831,0.5399,-0.3425,0.7128,0.37,-0.02,0.11,1.09,-0.24,-1.35,0.9391
1627675,Courtney Williams,Williams,C. Williams,CHI,2023,4Y,2020–2023,9131.2,4559.6,4571.6,1.03,-1.0,0.03,1500.0,-0.001,-0.0062,0.1881,-0.1402,0.4135,0.1992,-0.2,-0.31,0.25,-0.28,0.29,-0.38,0.9391
1641667,Taylor Soule,Soule,T. Soule,CHI,2023,4Y,2020–2023,198.3,102.0,96.4,-1.21,1.19,-0.02,1500.0,-0.0015,0.0009,-0.3803,0.1617,-0.1866,-0.2592,-0.29,0.04,-0.5,0.33,-0.13,0.49,0.9391
202250,Tina Charles,Charles,T. Charles,WAS,2023,4Y,2020–2023,3831.8,1922.0,1909.8,1.45,-1.48,-0.03,1500.0,0.0028,-0.0059,0.5069,-0.4828,-0.8945,0.0208,0.55,-0.29,0.67,-0.97,-0.62,-0.04,0.9391
1630104,Kathleen Doyle,Doyle,K. Doyle,IND,2023,4Y,2020–2023,201.9,101.9,100.0,-0.22,0.19,-0.04,1500.0,-0.0002,-0.0003,-0.188,0.0443,0.1755,-0.0097,-0.04,-0.01,-0.25,0.09,0.12,0.02,0.9391
204325,Crystal Bradford,Bradford,C. Bradford,ATL,2023,4Y,2020–2023,777.9,389.5,388.4,0.76,-0.86,-0.1,1500.0,-0.0028,-0.0039,0.5071,0.4652,0.9687,0.8292,-0.55,-0.19,0.67,0.94,0.67,-1.57,0.9391
1628906,Stephanie Mavunga,Mavunga,S. Mavunga,IND,2023,4Y,2020–2023,119.8,59.7,60.0,-0.04,-0.06,-0.1,1500.0,0.0003,0.0002,-0.1616,-0.1993,0.1955,-0.0926,0.06,0.01,-0.21,-0.4,0.13,0.17,0.9391
1630479,Sparkle Taylor,Taylor,S. Taylor,CHI,2023,4Y,2020–2023,56.6,27.7,28.9,0.16,-0.26,-0.1,1500.0,0.001,-0.0007,-0.0536,-0.0468,0.0536,0.1027,0.2,-0.03,-0.07,-0.09,0.04,-0.19,0.9391
1630957,Rui Machida,Machida,R. Machida,WAS,2023,4Y,2020–2023,1207.9,609.3,598.6,-0.66,0.54,-0.12,1500.0,-0.0033,0.0009,0.1429,0.1445,0.5539,-0.1994,-0.65,0.04,0.19,0.29,0.38,0.38,0.9391
1641641,Robyn Parks,Parks,R. Parks,CHI,2023,4Y,2020–2023,1878.1,945.1,933.0,-0.49,0.37,-0.12,1500.0,-0.006,0.0016,0.567,0.2562,-0.2828,0.0354,-1.17,0.08,0.75,0.52,-0.2,-0.07,0.9391
1627670,Morgan Tuck,Tuck,M. Tuck,SEA,2023,4Y,2020–2023,104.7,52.2,52.5,-0.21,0.09,-0.13,1500.0,-0.0005,0.0009,-0.0702,-0.0548,0.2187,-0.0335,-0.1,0.04,-0.09,-0.11,0.15,0.06,0.9391
1629506,Kiara Leslie,Leslie,K. Leslie,WAS,2023,4Y,2020–2023,715.5,358.6,356.9,-0.97,0.84,-0.13,1500.0,-0.0044,0.0002,0.2048,0.1967,-0.1202,-0.0931,-0.86,0.01,0.27,0.4,-0.08,0.18,0.9391
1630137,Stephanie Watts,Watts,S. Watts,CHI,2023,4Y,2020–2023,142.1,71.7,70.4,-0.33,0.18,-0.15,1500.0,-0.0016,0.001,-0.1764,0.05,0.4809,-0.1176,-0.31,0.05,-0.23,0.1,0.33,0.22,0.9391
1628304,Yvonne Anderson,Anderson,Y. Anderson,CON,2023,4Y,2020–2023,250.7,125.7,125.1,-0.08,-0.09,-0.17,1500.0,0.0006,-0.0001,-0.1002,0.1232,0.3441,0.3678,0.12,-0.0,-0.13,0.25,0.24,-0.69,0.9391
1631007,Veronica Burton,Burton,V. Burton,DAL,2023,4Y,2020–2023,3360.8,1680.5,1680.4,-0.23,0.06,-0.17,1500.0,0.0001,-0.0038,0.0623,0.7923,1.1927,0.8681,0.02,-0.19,0.08,1.59,0.82,-1.64,0.9391
1630153,Jaylyn Agnew,Agnew,J. Agnew,ATL,2023,4Y,2020–2023,83.1,41.1,42.0,-0.07,-0.15,-0.22,1500.0,-0.0003,-0.0004,-0.0203,-0.0182,0.1897,0.0854,-0.06,-0.02,-0.03,-0.04,0.13,-0.16,0.9391
201919,Shavonte Zellous,Zellous,S. Zellous,WAS,2023,4Y,2020–2023,750.5,376.8,373.7,-0.52,0.29,-0.23,1500.0,0.0012,0.0002,0.0288,-0.2135,-0.6373,-0.159,0.23,0.01,0.04,-0.43,-0.44,0.3,0.9391
1630385,Shyla Heal,Heal,S. Heal,CHI,2023,4Y,2020–2023,57.3,28.2,29.1,-0.23,-0.03,-0.26,1500.0,-0.0004,0.0003,-0.0755,0.0233,-0.1275,0.0173,-0.08,0.01,-0.1,0.05,-0.09,-0.03,0.9391
1641687,Victaria Saxton,Saxton,V. Saxton,IND,2023,4Y,2020–2023,198.1,98.2,99.9,-1.38,1.13,-0.26,1500.0,-0.0024,0.001,-0.5904,0.2643,0.0367,0.0825,-0.47,0.05,-0.78,0.53,0.03,-0.16,0.9391
1630462,Aari McDonald,McDonald,A. McDonald,ATL,2023,4Y,2020–2023,5189.4,2591.9,2597.5,-1.75,1.47,-0.29,1500.0,-0.0069,0.0028,0.0637,0.5044,-0.0906,0.2244,-1.35,0.14,0.08,1.01,-0.06,-0.42,0.9391
1629574,Li Yueru,Yueru,L. Yueru,CHI,2023,4Y,2020–2023,263.8,134.5,129.3,-0.91,0.6,-0.31,1500.0,-0.0005,0.0011,-0.3304,0.0612,-0.4882,-0.1729,-0.1,0.05,-0.44,0.12,-0.34,0.33,0.9391
1628269,Nia Coffey,Coffey,N. Coffey,ATL,2023,4Y,2020–2023,4858.6,2426.0,2432.6,-2.03,1.7,-0.33,1500.0,0.0006,0.0052,-0.3332,0.4293,-1.3231,-0.0873,0.12,0.26,-0.44,0.86,-0.91,0.16,0.9391
1630118,Stella Johnson,Johnson,S. Johnson,WAS,2023,4Y,2020–2023,170.7,85.7,85.0,0.2,-0.55,-0.35,1500.0,0.0,-0.0016,-0.0614,-0.0233,0.6032,0.2037,0.0,-0.08,-0.08,-0.05,0.42,-0.38,0.9391
1630441,Arella Guirantes,Guirantes,A. Guirantes,LAS,2023,4Y,2020–2023,731.3,369.6,361.8,-0.04,-0.31,-0.35,1500.0,0.0003,-0.0015,0.2853,0.1084,0.0121,0.4663,0.06,-0.07,0.38,0.22,0.01,-0.88,0.9391
1630097,Kaila Charles,Charles,K. Charles,CON,2023,4Y,2020–2023,1443.4,730.5,712.8,-0.87,0.51,-0.36,1500.0,-0.0096,0.0018,0.0863,0.0577,1.7636,-0.2094,-1.88,0.09,0.11,0.12,1.22,0.4,0.9391
201518,Crystal Langhorne,Langhorne,C. Langhorne,SEA,2023,4Y,2020–2023,138.7,70.1,68.5,0.01,-0.4,-0.39,1500.0,0.0014,0.0003,0.0231,-0.1514,-0.1678,0.0849,0.27,0.01,0.03,-0.3,-0.12,-0.16,0.9391
1630099,Te'a Cooper,Cooper,T. Cooper,LAS,2023,4Y,2020–2023,1647.1,823.5,823.6,-1.9,1.43,-0.46,1500.0,-0.0043,0.0015,-0.1613,0.9276,-0.5075,0.5039,-0.84,0.07,-0.21,1.87,-0.35,-0.95,0.9391
1630100,Lauren Cox,Cox,L. Cox,IND,2023,4Y,2020–2023,761.9,381.4,380.5,-1.65,1.19,-0.46,1500.0,-0.0045,0.0017,-0.1735,-0.1985,-0.1965,-0.1861,-0.88,0.08,-0.23,-0.4,-0.14,0.35,0.9391
1630461,Kiana Williams,Williams,K. Williams,SEA,2023,4Y,2020–2023,131.5,66.3,65.2,-0.87,0.41,-0.46,1500.0,-0.0025,0.0012,-0.1453,-0.0255,0.0775,-0.1148,-0.49,0.06,-0.19,-0.05,0.05,0.22,0.9391
1630136,Megan Walker,Walker,M. Walker,PHO,2023,4Y,2020–2023,1269.5,635.7,633.8,-0.62,0.15,-0.47,1500.0,-0.0021,0.0031,-0.1807,-0.2701,0.6434,-0.3278,-0.41,0.15,-0.24,-0.54,0.44,0.62,0.9391
1641649,Diamond Miller,Miller,D. Miller,MIN,2023,4Y,2020–2023,2862.3,1432.2,1430.1,-1.11,0.64,-0.47,1500.0,-0.0033,0.0025,0.0141,-0.1069,-0.9151,-0.1895,-0.65,0.12,0.02,-0.22,-0.63,0.36,0.9391
1630389,Dana Evans,Evans,D. Evans,CHI,2023,4Y,2020–2023,4452.6,2228.6,2223.9,-0.85,0.36,-0.49,1500.0,-0.0016,0.0018,0.2346,0.005,0.5717,0.4914,-0.31,0.09,0.31,0.01,0.39,-0.93,0.9391
203405,Kayla Alexander,Alexander,K. Alexander,MIN,2023,4Y,2020–2023,104.7,52.5,52.2,-0.46,-0.04,-0.5,1500.0,-0.0009,0.0004,-0.1773,-0.0208,0.0324,0.0804,-0.18,0.02,-0.23,-0.04,0.02,-0.15,0.9391
204334,Reshanda Gray,Gray,R. Gray,PHO,2023,4Y,2020–2023,1104.0,546.8,557.2,-0.06,-0.44,-0.5,1500.0,0.0027,-0.0014,-0.5818,0.1913,0.4898,0.6507,0.53,-0.07,-0.77,0.38,0.34,-1.23,0.9391
1628895,Marie Gülich,Gülich,M. Gülich,LAS,2023,4Y,2020–2023,156.9,78.8,78.1,0.09,-0.6,-0.51,1500.0,0.0027,-0.0015,-0.069,0.0201,-0.368,0.2581,0.53,-0.07,-0.09,0.04,-0.25,-0.49,0.9391
203823,Chiney Ogwumike,Ogwumike,C. Ogwumike,LAS,2023,4Y,2020–2023,2199.9,1101.9,1098.0,-0.89,0.37,-0.52,1500.0,-0.0063,-0.0035,-0.1328,0.9335,0.8086,0.8688,-1.23,-0.17,-0.18,1.88,0.56,-1.64,0.9391
204335,Betnijah Laney-Hamilton,Laney-Hamilton,B. Laney-Hamilton,NYL,2023,4Y,2020–2023,7545.2,3770.3,3775.0,-0.28,-0.25,-0.53,1500.0,0.0057,0.0027,-0.3044,-0.3471,-1.5018,-0.2078,1.12,0.13,-0.4,-0.7,-1.04,0.39,0.9391
203018,Shenise Johnson,Johnson,S. Johnson,MIN,2023,4Y,2020–2023,278.7,142.0,136.8,-0.43,-0.1,-0.54,1500.0,-0.0017,-0.0008,-0.092,0.1256,0.2948,0.2736,-0.33,-0.04,-0.12,0.25,0.2,-0.52,0.9391
1631068,Sam Thomas,Thomas,S. Thomas,PHO,2023,4Y,2020–2023,351.9,177.1,174.7,-0.79,0.24,-0.55,1500.0,-0.0015,-0.0014,0.1013,0.3073,-0.114,0.2344,-0.29,-0.07,0.13,0.62,-0.08,-0.44,0.9391
1631032,Lorela Cubaj,Cubaj,L. Cubaj,NYL,2023,4Y,2020–2023,260.4,129.9,130.5,-0.69,0.12,-0.57,1500.0,-0.0029,0.0002,-0.0657,-0.0812,-0.2084,-0.0676,-0.57,0.01,-0.09,-0.16,-0.14,0.13,0.9391
1631089,Destanni Henderson,Henderson,D. Henderson,IND,2023,4Y,2020–2023,2294.6,1142.6,1152.1,0.64,-1.21,-0.57,1500.0,0.0021,-0.0062,-0.011,0.6023,-0.1299,1.3825,0.41,-0.31,-0.01,1.21,-0.09,-2.61,0.9391
203829,Bria Hartley,Hartley,B. Hartley,PHO,2023,4Y,2020–2023,814.7,405.4,409.2,-0.44,-0.16,-0.6,1500.0,-0.0006,0.0002,0.0429,0.0849,0.1483,0.0085,-0.12,0.01,0.06,0.17,0.1,-0.02,0.9391
1628263,Lindsay Allen,Allen,L. Allen,MIN,2023,4Y,2020–2023,4114.9,2055.6,2059.3,0.88,-1.51,-0.63,1500.0,-0.003,-0.0042,0.5396,-0.49,0.0886,-0.091,-0.59,-0.21,0.71,-0.99,0.06,0.17,0.9391
1629502,Paris Kea,Kea,P. Kea,NYL,2023,4Y,2020–2023,215.4,106.7,108.7,-0.6,-0.07,-0.67,1500.0,-0.0015,0.0002,-0.127,-0.2752,-0.3921,-0.1833,-0.29,0.01,-0.17,-0.55,-0.27,0.35,0.9391
1628278,Shatori Walker-Kimbrough,Walker-Kimbrough,S. Walker-Kimbrough,WAS,2023,4Y,2020–2023,6535.3,3272.8,3262.5,-1.19,0.51,-0.68,1500.0,0.0021,-0.0001,0.2082,0.1478,-1.1095,0.3326,0.41,-0.0,0.28,0.3,-0.77,-0.63,0.9391
1631056,Amy Atwell,Atwell,A. Atwell,LAS,2023,4Y,2020–2023,90.9,45.4,45.4,-0.08,-0.64,-0.72,1500.0,-0.0004,-0.0006,-0.1131,-0.2276,0.0749,0.1073,-0.08,-0.03,-0.15,-0.46,0.05,-0.2,0.9391
204365,Erica Wheeler,Wheeler,E. Wheeler,IND,2023,4Y,2020–2023,7055.9,3515.8,3540.1,-0.38,-0.35,-0.73,1500.0,-0.0093,-0.0038,0.3571,0.8878,0.1923,0.5543,-1.82,-0.19,0.47,1.79,0.13,-1.05,0.9391
204320,Amanda Zahui B,B,A. B,LAS,2023,4Y,2020–2023,2917.7,1453.0,1464.7,-2.94,2.18,-0.76,1500.0,-0.0088,0.0086,-0.8333,0.2149,-0.8311,-0.6849,-1.72,0.43,-1.1,0.43,-0.57,1.29,0.9391
1630154,Kamiah Smalls,Smalls,K. Smalls,IND,2023,4Y,2020–2023,228.8,114.1,114.7,-0.5,-0.25,-0.76,1500.0,-0.0001,0.0002,-0.2607,-0.0252,-0.1122,-0.1205,-0.02,0.01,-0.35,-0.05,-0.08,0.23,0.9391
202259,Epiphanny Prince,Prince,E. Prince,SEA,2023,4Y,2020–2023,2236.9,1116.9,1119.9,-1.18,0.4,-0.77,1500.0,-0.0035,0.0045,0.139,-0.2444,-0.1064,-0.0573,-0.68,0.22,0.18,-0.49,-0.07,0.11,0.9391
1629492,Beatrice Mompremier,Mompremier,B. Mompremier,CON,2023,4Y,2020–2023,1137.2,568.9,568.3,-1.14,0.35,-0.79,1500.0,-0.0053,0.0006,-0.1879,-0.1866,0.7627,0.0693,-1.04,0.03,-0.25,-0.38,0.53,-0.13,0.9391
203015,Shekinna Stricklen,Stricklen,S. Stricklen,ATL,2023,4Y,2020–2023,985.4,489.2,496.2,-0.8,-0.0,-0.81,1500.0,-0.0075,-0.0001,-0.0256,0.0187,0.2776,0.2435,-1.47,-0.0,-0.03,0.04,0.19,-0.46,0.9391
1630131,Kylee Shook,Shook,K. Shook,NYL,2023,4Y,2020–2023,1351.0,678.7,672.3,-1.19,0.37,-0.82,1500.0,-0.0034,0.0029,-0.1122,-0.2724,-0.9624,-0.2896,-0.67,0.14,-0.15,-0.55,-0.66,0.55,0.9391
1628909,Kelsey Mitchell,Mitchell,K. Mitchell,IND,2023,4Y,2020–2023,9869.0,4931.8,4937.2,2.44,-3.28,-0.83,1500.0,0.0041,-0.0082,-0.0657,-0.9177,0.6868,0.2848,0.8,-0.41,-0.09,-1.85,0.47,-0.54,0.9391
100940,Diana Taurasi,Taurasi,D. Taurasi,PHO,2023,4Y,2020–2023,6127.7,3053.0,3074.7,0.95,-1.81,-0.87,1500.0,0.0109,-0.001,-0.1424,-0.3053,-1.1373,0.3561,2.13,-0.05,-0.19,-0.61,-0.79,-0.67,0.9391
204332,Cierra Burdick,Burdick,C. Burdick,SEA,2023,4Y,2020–2023,149.8,75.8,74.1,-0.89,0.01,-0.88,1500.0,-0.0025,-0.0002,-0.0338,0.047,0.0988,0.0832,-0.49,-0.01,-0.04,0.09,0.07,-0.16,0.9391
1629476,Asia (AD) Durr,Durr,A. Durr,ATL,2023,4Y,2020–2023,2559.6,1283.6,1276.0,-1.06,0.16,-0.9,1500.0,-0.0045,0.0021,-0.1797,-0.1722,0.2161,-0.2091,-0.88,0.1,-0.24,-0.35,0.15,0.4,0.9391
1630386,Awak Kuier,Kuier,A. Kuier,DAL,2023,4Y,2020–2023,2909.1,1470.1,1439.1,-2.33,1.43,-0.9,1500.0,-0.0036,0.0025,-0.4316,-0.2434,1.0402,-0.1954,-0.7,0.12,-0.57,-0.49,0.72,0.37,0.9391
1628917,JiSu Park,Park,J. Park,LVA,2023,4Y,2020–2023,410.3,206.6,203.7,-0.38,-0.55,-0.93,1500.0,0.0008,0.0009,0.0065,-0.5438,-0.2862,-0.4122,0.16,0.04,0.01,-1.09,-0.2,0.78,0.9391
1630112,Tyasha Harris,Harris,T. Harris,DAL,2023,4Y,2020–2023,5142.4,2567.8,2574.7,-0.31,-0.64,-0.95,1500.0,-0.0009,-0.0004,0.0298,0.0563,-0.343,0.7783,-0.18,-0.02,0.04,0.11,-0.24,-1.47,0.9391
1629546,Marine Johannès,Johannès,M. Johannès,NYL,2023,4Y,2020–2023,4046.1,2028.5,2017.6,-0.38,-0.59,-0.97,1500.0,0.0009,0.0027,0.1254,-0.4598,-0.0446,-0.135,0.18,0.13,0.17,-0.93,-0.03,0.26,0.9391
204323,Cheyenne Parker,Parker,C. Parker,ATL,2023,4Y,2020–2023,7059.9,3527.4,3532.5,-0.52,-0.46,-0.99,1500.0,-0.0071,-0.0025,-0.0693,0.0094,0.1793,-0.3117,-1.39,-0.12,-0.09,0.02,0.12,0.59,0.9391
1630459,DiDi Richards,Richards,D. Richards,NYL,2023,4Y,2020–2023,1060.1,531.2,528.9,-1.66,0.64,-1.02,1500.0,-0.0044,0.0012,-0.3624,0.068,0.0816,0.0476,-0.86,0.06,-0.48,0.14,0.06,-0.09,0.9391
1630120,Stephanie Jones,Jones,S. Jones,CON,2023,4Y,2020–2023,212.0,107.5,104.5,-1.16,0.12,-1.04,1500.0,-0.005,0.0012,-0.0997,-0.0399,0.7019,-0.1539,-0.98,0.06,-0.13,-0.08,0.48,0.29,0.9391
1641657,Dorka Juhász,Juhász,D. Juhász,MIN,2023,4Y,2020–2023,3181.9,1589.3,1592.5,0.72,-1.76,-1.04,1500.0,0.0009,-0.0023,0.1616,-0.1726,0.0793,0.4836,0.18,-0.11,0.21,-0.35,0.05,-0.91,0.9391
1630127,Leaonna Odom,Odom,L. Odom,NYL,2023,4Y,2020–2023,931.4,465.6,465.8,-1.08,0.01,-1.06,1500.0,-0.0025,0.0009,-0.4206,-0.2026,-0.192,-0.2389,-0.49,0.04,-0.56,-0.41,-0.13,0.45,0.9391
1630471,Maya Caldwell,Caldwell,M. Caldwell,IND,2023,4Y,2020–2023,1681.4,841.6,839.8,-0.43,-0.7,-1.13,1500.0,-0.0022,-0.0036,0.1145,0.2805,-0.2169,0.479,-0.43,-0.18,0.15,0.56,-0.15,-0.91,0.9391
203866,Kayla Thornton,Thornton,K. Thornton,DAL,2023,4Y,2020–2023,7062.2,3528.5,3533.7,-0.9,-0.28,-1.18,1500.0,-0.0067,-0.0019,-0.492,0.0437,1.7428,0.1299,-1.31,-0.09,-0.65,0.09,1.2,-0.25,0.9391
1628920,Mercedes Russell,Russell,M. Russell,SEA,2023,4Y,2020–2023,4360.0,2189.6,2170.4,-1.59,0.41,-1.18,1500.0,0.0025,0.0041,-0.3941,-0.2282,-1.3301,-0.2861,0.49,0.2,-0.52,-0.46,-0.92,0.54,0.9391
1641670,Madi Williams,Williams,M. Williams,PHO,2023,4Y,2020–2023,174.2,84.2,90.0,-0.49,-0.73,-1.23,1500.0,0.0006,-0.0017,-0.1439,0.0447,0.1312,0.0209,0.12,-0.08,-0.19,0.09,0.09,-0.04,0.9391
1630458,Aaliyah Wilson,Wilson,A. Wilson,IND,2023,4Y,2020–2023,220.1,111.5,108.6,-0.7,-0.56,-1.26,1500.0,-0.0019,-0.0011,0.035,0.0526,-0.2644,0.3774,-0.37,-0.05,0.05,0.11,-0.18,-0.71,0.9391
1629491,Jessica Shepard,Shepard,J. Shepard,MIN,2023,4Y,2020–2023,4647.0,2327.2,2319.9,-0.49,-0.78,-1.27,1500.0,-0.0045,0.0023,-0.3591,-1.2205,0.8282,-0.7137,-0.88,0.11,-0.48,-2.46,0.57,1.35,0.9391
1629485,Kristine Anigwe,Anigwe,K. Anigwe,LAS,2023,4Y,2020–2023,984.2,494.5,489.6,-0.72,-0.57,-1.28,1500.0,-0.0008,-0.0029,-0.0084,0.4995,0.7772,0.8458,-0.16,-0.14,-0.01,1.0,0.54,-1.6,0.9391
1631013,Aisha Sheppard,Sheppard,A. Sheppard,LVA,2023,4Y,2020–2023,479.2,238.1,241.1,-0.29,-1.03,-1.32,1500.0,-0.0024,-0.0016,0.2232,-0.2144,-0.037,0.3048,-0.47,-0.08,0.3,-0.43,-0.03,-0.58,0.9391
1630438,Kysre Gondrezick,Gondrezick,K. Gondrezick,IND,2023,4Y,2020–2023,306.2,154.2,152.0,-0.88,-0.46,-1.34,1500.0,-0.0022,-0.0006,-0.2052,-0.1577,-0.0755,0.0086,-0.43,-0.03,-0.27,-0.32,-0.05,-0.02,0.9391
1629571,Morgan Bertsch,Bertsch,M. Bertsch,CHI,2023,4Y,2020–2023,1463.0,735.3,727.6,-0.65,-0.74,-1.39,1500.0,0.0033,-0.0008,-0.4161,0.1755,-0.4585,0.3485,0.65,-0.04,-0.55,0.35,-0.32,-0.66,0.9391
